,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
2399,2312802283,10.1021/am508463g,Optical Gas Sensing Properties of Nanoporous Nb<sub>2</sub>O<sub>5</sub> Films,2015,2015-02-20,article,journal-article,65,7,3,48,en,True,False,True,2016-06-24,2023-12-17 02:40:03.927,2312802283,5,2,262,0.0111524163568773
2400,2312810140,10.1021/am503179a,Nanocomplex Based on Biocompatible Phospholipids and Albumin for Long-Circulation Applications,2014,2014-08-07,article,journal-article,30,9,2,38,en,True,True,True,2016-06-24,2023-12-13 14:20:10.613,2312810140,0,0,114,0.0
2401,2312811790,10.1021/am405579h,Chemical and Structural Indicators for Large Redox Potentials in Fe-Based Positive Electrode Materials,2014,2014-03-03,article,journal-article,48,7,2,36,en,True,False,True,2016-06-24,2023-12-20 03:32:03.661,2312811790,5,2,3226,0.0009279307145066
2402,2312816227,10.1021/am507329m,N-Halamine-Modified Antimicrobial Polypropylene Nonwoven Fabrics for Use against Airborne Bacteria,2015,2015-01-14,article,journal-article,98,5,2,34,en,True,False,True,2016-06-24,2023-12-14 10:18:24.808,2312816227,9,10,50775,-1.968736464936804e-05
2403,2312842006,10.1021/am404117v,Enhancing the Electromagnetic Performance of Co through the Phase-Controlled Synthesis of Hexagonal and Cubic Co Nanocrystals Grown on Graphene,2013,2013-11-22,article,journal-article,184,5,2,57,en,True,False,True,2016-06-24,2023-12-13 07:47:01.810,2312842006,11,7,26999,0.0001480549283784
2404,2312850502,10.1021/am508316f,"Quantitative Analysis and Optimization of Gravure Printed Metal Ink, Dielectric, and Organic Semiconductor Films",2015,2015-02-24,article,journal-article,15,6,2,27,en,True,True,True,2016-06-24,2023-12-17 12:35:55.684,2312850502,0,0,41,0.0
2405,2312860319,10.1021/am504124a,Stimuli-Responsive Composite Particles as Solid-Stabilizers for Effective Oil Harvesting,2014,2014-08-15,article,journal-article,102,7,2,22,en,True,True,True,2016-06-24,2023-12-16 04:52:42.714,2312860319,0,11,37860,-0.0002904597185181
2406,2312887979,10.1021/am302130b,"Encapsulation of Amoxicillin within Laponite-Doped Poly(lactic-<i>co</i>-glycolic acid) Nanofibers: Preparation, Characterization, and Antibacterial Activity",2012,2012-11-13,article,journal-article,168,7,2,37,en,True,False,True,2016-06-24,2023-12-09 18:08:02.274,2312887979,0,0,55437,0.0
2407,2312892927,10.1021/am505049h,New Bipolar Host Materials for Realizing Blue Phosphorescent Organic Light-Emitting Diodes with High Efficiency at 1000 cd/m<sup>2</sup>,2014,2014-11-14,article,journal-article,38,16,2,24,en,True,True,True,2016-06-24,2023-12-14 10:40:47.603,2312892927,2,0,801,0.0024906600249066
2408,2312897384,10.1021/am501971n,Electroless Plating of Thin Gold Films Directly onto Silicon Nitride Thin Films and into Micropores,2014,2014-07-07,article,journal-article,21,6,3,28,en,True,True,True,2016-06-24,2023-12-20 03:32:07.733,2312897384,3,0,42976,6.980153098024617e-05
2409,2312900955,10.1021/acsami.5b08249,Effect of Surface Chemical Functionalities on Collagen Deposition by Primary Human Dermal Fibroblasts,2015,2015-10-16,article,journal-article,32,4,2,55,en,False,True,True,2016-06-24,2023-12-18 04:08:18.603,2312900955,48,64,9148,-0.0017278617710583
2410,2312903959,10.1021/am507391d,Core-Size-Dependent Catalytic Properties of Bimetallic Au/Ag Core–Shell Nanoparticles,2014,2014-12-12,article,journal-article,164,3,2,52,en,True,True,True,2016-06-24,2023-12-15 10:39:57.536,2312903959,3,4,24563,-4.07000407000407e-05
2411,2312907020,10.1021/am3010434,AlOOH-Reduced Graphene Oxide Nanocomposites: One-Pot Hydrothermal Synthesis and Their Enhanced Electrochemical Activity for Heavy Metal Ions,2012,2012-09-04,article,journal-article,220,5,2,62,en,True,False,True,2016-06-24,2023-12-16 02:26:48.851,2312907020,5,2,38785,7.733553309960816e-05
2412,2312907797,10.1021/am201578m,Electrochemically Controlled Drug-Mimicking Protein Release from Iron-Alginate Thin-Films Associated with an Electrode,2012,2012-01-11,article,journal-article,123,9,2,93,en,True,False,True,2016-06-24,2023-12-19 09:28:14.929,2312907797,0,0,426,0.0
2413,2312919268,10.1021/am5035297,Highly Efficient Hydrophobic Titania Ceramic Membranes for Water Desalination,2014,2014-08-11,article,journal-article,91,4,3,35,en,True,True,True,2016-06-24,2023-12-17 18:03:18.451,2312919268,5,5,2181,0.0
2414,2312932767,10.1021/am506611j,Mimicry of Sputtered <i>i-</i>ZnO Thin Films Using Chemical Bath Deposition for Solution-Processed Solar Cells,2014,2014-12-15,article,journal-article,22,5,2,60,en,True,True,True,2016-06-24,2023-12-11 13:07:12.432,2312932767,2,12,14172,-0.0007049203440011
2415,2312941066,10.1021/am507345j,"Inorganic Nanovehicle for Potential Targeted Drug Delivery to Tumor Cells, Tumor Optical Imaging",2015,2015-03-02,article,journal-article,27,10,2,28,en,True,True,True,2016-06-24,2023-12-13 14:20:13.520,2312941066,0,0,3,0.0
2416,2312941807,10.1021/am201357u,Complex Samples Cyanide Detection with Immobilized Corrinoids,2012,2012-01-19,article,journal-article,34,2,2,32,en,True,False,True,2016-06-24,2023-12-16 23:28:34.136,2312941807,0,0,247,0.0
2417,2312954251,10.1021/am501656r,Brookite TiO<sub>2</sub> Thin Film Epitaxially Grown on (110) YSZ Substrate by Atomic Layer Deposition,2014,2014-07-22,article,journal-article,25,4,2,42,en,True,False,True,2016-06-24,2023-12-17 20:01:24.607,2312954251,3,7,50401,-7.934776140128147e-05
2418,2312958307,10.1021/am506233h,Triplet–Triplet Annihilation Upconversion in CdS-Decorated SiO<sub>2</sub> Nanocapsules for Sub-Bandgap Photocatalysis,2014,2014-12-31,article,journal-article,86,4,2,51,en,True,True,True,2016-06-24,2023-12-19 12:18:32.694,2312958307,1,4,174741,-1.7167774941915695e-05
2419,2312966737,10.1021/am503844u,Impact of Copper Overpressure on the Synthesis of Hexagonal Boron Nitride Atomic Layers,2014,2014-09-22,article,journal-article,18,5,2,32,en,True,True,True,2016-06-24,2023-12-13 04:42:12.334,2312966737,7,2,105,0.043859649122807
2420,2312976554,10.1021/am301951t,Ion- and Electron-Conducting Platinum-Polymer Nanocomposite Thin Films,2012,2012-11-29,article,journal-article,6,4,2,55,en,True,False,True,2016-06-24,2023-12-11 10:57:06.498,2312976554,0,4,494,-0.0080321285140562
2421,2312986706,10.1021/am301614a,Effects of Niobium Ions Released from Calcium Phosphate Invert Glasses Containing Nb<sub>2</sub>O<sub>5</sub> on Osteoblast-Like Cell Functions,2012,2012-10-12,article,journal-article,71,6,2,49,en,True,False,True,2016-06-24,2023-12-16 01:42:52.864,2312986706,1,6,5803,-0.0008605851979345
2422,2312998819,10.1021/am300231v,"Significant Vertical Phase Separation in Solvent-Vapor-Annealed Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate) Composite Films Leading to Better Conductivity and Work Function for High-Performance Indium Tin Oxide-Free Optoelectronics",2012,2012-04-19,article,journal-article,157,8,2,52,en,True,False,True,2016-06-24,2023-12-16 05:11:09.545,2312998819,3,22,9998,-0.0018956400279357
2423,2313026529,10.1021/am302844x,Novel Quaternized Poly(arylene ether sulfone)/Nano-ZrO<sub>2</sub> Composite Anion Exchange Membranes for Alkaline Fuel Cells,2013,2013-02-18,article,journal-article,116,3,2,38,en,True,False,True,2016-06-24,2023-12-11 07:08:10.512,2313026529,0,0,10953,0.0
2424,2313062806,10.1021/am5064266,Vanadium Oxychloride/Magnesium Electrode Systems for Chloride Ion Batteries,2014,2014-12-03,article,journal-article,63,6,2,19,en,True,True,True,2016-06-24,2023-12-10 14:02:04.493,2313062806,0,0,9047,0.0
2425,2313076609,10.1021/am502541g,Preparation and Characterization of Novel Functionalized Prochloraz Microcapsules Using Silica–Alginate–Elements as Controlled Release Carrier Materials,2014,2014-07-07,article,journal-article,74,10,2,38,en,True,False,True,2016-06-24,2023-12-13 14:20:18.254,2313076609,5,68,27826,-0.002258145453242
2426,2313127180,10.1021/am5029022,Hierarchically Porous Aminosilica Monolith as a CO<sub>2</sub> Adsorbent,2014,2014-07-14,article,journal-article,41,4,2,45,en,True,True,True,2016-06-24,2023-12-11 18:12:00.161,2313127180,0,0,3,0.0
2427,2313136340,10.1021/am507033x,Covalent Entrapment of Cobalt–Iron Sulfides in N-Doped Mesoporous Carbon: Extraordinary Bifunctional Electrocatalysts for Oxygen Reduction and Evolution Reactions,2015,2015-01-07,article,journal-article,265,6,2,68,en,True,True,True,2016-06-24,2023-12-19 00:30:27.956,2313136340,1,21,7450,-0.0026766595289079
2428,2313163541,10.1021/am501326w,Wet Etching-Assisted Colloidal Lithography: A General Strategy toward Nanodisk and Nanohole Arrays on Arbitrary Substrates,2014,2014-06-03,article,journal-article,30,5,2,47,en,True,False,True,2016-06-24,2023-12-11 11:09:22.573,2313163541,2,3,275,-0.0035714285714285
2429,2313167020,10.1021/am502877d,Preparation and Multiple Antitumor Properties of AuNRs/Spinach Extract/PEGDA Composite Hydrogel,2014,2014-08-26,article,journal-article,19,7,2,29,en,True,True,True,2016-06-24,2023-12-13 04:23:08.277,2313167020,0,0,23,0.0
2430,2313179219,10.1021/am5067089,Directly-Grown and Square-Patterned Arrays of Metal Oxide Nanowires for High-Performance Catalyst Support Platforms,2014,2014-11-25,article,journal-article,15,5,2,57,en,True,False,True,2016-06-24,2023-12-17 09:23:31.964,2313179219,3,0,55003,5.453950478129658e-05
2431,2313198477,10.1021/am502281t,Novel Fabrication of Flexible Graphene-Based Chemical Sensors with Heaters using Soft Lithographic Patterning Method,2014,2014-08-12,article,journal-article,43,11,2,20,en,True,True,True,2016-06-24,2023-12-20 03:32:02.390,2313198477,0,2,709,-0.0028129395218002
2432,2313200550,10.1021/am4038307,Facile Fabrication of Highly Efficient g-C<sub>3</sub>N<sub>4</sub>/Ag<sub>2</sub>O Heterostructured Photocatalysts with Enhanced Visible-Light Photocatalytic Activity,2013,2013-11-19,article,journal-article,529,3,2,45,en,True,False,True,2016-06-24,2023-12-10 20:55:56.012,2313200550,0,17,681,-0.0243553008595988
2433,2313244517,10.1021/acsami.5b10269,Assembly-Controlled Permeability of Layer-by-Layer Polymeric Microcapsules Using a Tapered Fluidized Bed,2015,2015-12-14,article,journal-article,23,6,3,53,en,True,True,True,2016-06-24,2023-12-16 16:50:53.172,2313244517,4,15,2321,-0.0047008547008547
2434,2313265612,10.1021/am405238a,High-Performance Lithium-Ion Battery Anode by Direct Growth of Hierarchical ZnCo<sub>2</sub>O<sub>4</sub> Nanostructures on Current Collectors,2013,2013-12-23,article,journal-article,135,6,2,36,en,True,False,True,2016-06-24,2023-12-10 15:28:18.387,2313265612,12,0,4615,0.0025934730927166
2435,2313281545,10.1021/am3002742,Lithium Titanate Aerogel for Advanced Lithium-Ion Batteries,2012,2012-04-19,article,journal-article,25,3,2,19,en,True,False,True,2016-06-24,2023-12-10 23:58:52.759,2313281545,0,0,17,0.0
2436,2313288027,10.1021/am502405n,Structure-Modified Stress Dynamics and Wetting Characteristics of Carbon Nanotubes and Multilayer Graphene for Electron Field Emission Investigations,2014,2014-07-17,article,journal-article,10,6,2,37,en,True,True,True,2016-06-24,2023-12-15 05:13:22.667,2313288027,0,1,203,-0.0049019607843137
2437,2313290761,10.1021/am404365r,Reduction Mechanisms of Ethylene Carbonate on Si Anodes of Lithium-Ion Batteries: Effects of Degree of Lithiation and Nature of Exposed Surface,2013,2013-11-22,article,journal-article,65,3,2,41,en,False,False,True,2016-06-24,2023-12-07 20:41:28.863,2313290761,0,0,526,0.0
2438,2313316906,10.1021/am402022n,Intertwined Network of Si/C Nanocables and Carbon Nanotubes as Lithium-Ion Battery Anodes,2013,2013-07-02,article,journal-article,50,7,2,42,en,True,False,True,2016-06-24,2023-12-14 11:51:34.295,2313316906,2,1,825,0.001207729468599
2439,2313321541,10.1021/am5064662,Osteogenic Commitment of Mesenchymal Stem Cells in Apatite Nanorod-Aligned Ceramics,2014,2014-12-03,article,journal-article,21,4,2,30,en,True,True,True,2016-06-24,2023-12-13 01:04:46.916,2313321541,0,0,55,0.0
2440,2313323444,10.1021/am507658v,Fabrication of Multifunctional SiO<sub>2</sub>@GN-Serum Composites for Chemo-Photothermal Synergistic Therapy,2015,2015-01-02,article,journal-article,27,5,2,47,en,True,True,True,2016-06-24,2023-12-13 07:47:03.987,2313323444,0,1,3754,-0.0002663115845539
2441,2313334145,10.1021/am3021284,Synthesis and Characterization of Magnetic Iron Oxide/Calcium Silicate Mesoporous Nanocomposites as a Promising Vehicle for Drug Delivery,2012,2012-12-04,article,journal-article,42,5,2,18,en,True,False,True,2016-06-24,2023-12-12 10:11:31.539,2313334145,3,36,138905,-0.0002375057577153
2442,2313342351,10.1021/am405293e,Rhodium-Doped Barium Titanate Perovskite as a Stable p-Type Semiconductor Photocatalyst for Hydrogen Evolution under Visible Light,2014,2014-01-23,article,journal-article,147,1,2,44,en,True,False,True,2016-06-24,2023-12-18 04:08:16.810,2313342351,0,0,59,0.0
2443,2313350862,10.1021/am506237y,One-Step Electrochemical Growth of a Three-Dimensional Sn–Ni@PEO Nanotube Array as a High Performance Lithium-Ion Battery Anode,2014,2014-12-12,article,journal-article,32,5,2,27,en,True,True,True,2016-06-24,2023-12-18 15:30:06.722,2313350862,5,13,24123,-0.00033138643801
2444,2313425428,10.1021/am5009425,Nanoimprinted Comb Structures in a Low Bandgap Polymer: Thermal Processing and Their Application in Hybrid Solar Cells,2014,2014-04-24,article,journal-article,9,11,2,39,en,True,False,True,2016-06-24,2023-12-13 01:28:19.064,2313425428,1,5,120217,-3.3271503788792496e-05
2445,2313462217,10.1021/am404248b,High Performance of Transferring Lithium Ion for Polyacrylonitrile-Interpenetrating Crosslinked Polyoxyethylene Network as Gel Polymer Electrolyte,2014,2014-02-21,article,journal-article,126,6,2,28,en,True,True,True,2016-06-24,2023-12-12 13:55:50.856,2313462217,0,1,1175,-0.0008503401360544
2446,2313484649,10.1021/am302290n,Renewable and Superior Thermal-Resistant Cellulose-Based Composite Nonwoven as Lithium-Ion Battery Separator,2012,2012-12-20,article,journal-article,308,9,2,44,en,True,False,True,2016-06-24,2023-12-18 00:55:40.148,2313484649,0,0,10448,0.0
2447,2313509533,10.1021/am4055029,Role of Surface Functional Groups in Ordered Mesoporous Carbide-Derived Carbon/Ionic Liquid Electrolyte Double-Layer Capacitor Interfaces,2014,2014-02-03,article,journal-article,59,10,2,44,en,True,False,True,2016-06-24,2023-12-14 23:00:03.901,2313509533,0,3,2100,-0.0014265335235378
2448,2313533494,10.1021/am505566m,Silicone Surface with Drug Nanodepots for Medical Devices,2014,2014-10-28,article,journal-article,21,5,2,33,en,True,False,True,2016-06-24,2023-12-14 13:09:14.068,2313533494,0,0,273,0.0
2449,2313543639,10.1021/am5091353,"Magnetic, Durable, and Superhydrophobic Polyurethane@Fe<sub>3</sub>O<sub>4</sub>@SiO<sub>2</sub>@Fluoropolymer Sponges for Selective Oil Absorption and Oil/Water Separation",2015,2015-02-23,article,journal-article,375,5,2,54,en,True,True,True,2016-06-24,2023-12-14 04:11:29.074,2313543639,1,2,4773,-0.0002093802345058
2450,2313553387,10.1021/acsami.5b02038,Separation of Microcystin-LR by Cyclodextrin-Functionalized Magnetic Composite of Colloidal Graphene and Porous Silica,2015,2015-05-01,article,journal-article,36,2,2,59,en,True,True,True,2016-06-24,2023-12-10 13:40:40.855,2313553387,3,11,46353,-0.0001725365022537
2451,2313577856,10.1021/acsami.5b01141,Corrugated Paraffin Nanocomposite Films as Large Stroke Thermal Actuators and Self-Activating Thermal Interfaces,2015,2015-04-09,article,journal-article,17,2,2,27,en,True,True,True,2016-06-24,2023-12-16 17:30:14.613,2313577856,16,14,8250,0.0002415458937198
2452,2313582140,10.1021/am5084094,Environment-Friendly Cathodes Using Biopolymer Chitosan with Enhanced Electrochemical Behavior for Use in Lithium Ion Batteries,2015,2015-04-07,article,journal-article,61,5,2,48,en,True,True,True,2016-06-24,2023-12-16 22:39:32.792,2313582140,1,6,4171,-0.0011967448539971
2453,2313582675,10.1021/am4014488,Solution-Processed LiF-Doped ZnO Films for High Performance Low Temperature Field Effect Transistors and Inverted Solar Cells,2013,2013-07-01,article,journal-article,61,6,2,28,en,True,False,True,2016-06-24,2023-12-09 18:08:19.969,2313582675,0,0,5796,0.0
2454,2313612697,10.1021/am301093k,Collagen-Templated Bioactive Titanium Dioxide Porous Networks for Drug Delivery,2012,2012-09-05,article,journal-article,41,3,2,61,en,True,False,True,2016-06-24,2023-12-10 06:42:00.123,2313612697,3,4,4445,-0.0002246181491464
2455,2313624557,10.1021/am503968n,Electrospun Superhydrophobic Membranes with Unique Structures for Membrane Distillation,2014,2014-09-05,article,journal-article,228,4,2,38,en,True,True,True,2016-06-24,2023-12-17 20:54:41.732,2313624557,0,0,1773,0.0
2456,2313644307,10.1021/am503251r,Mesoporous Gold and Palladium Nanoleaves from Liquid–Liquid Interface: Enhanced Catalytic Activity of the Palladium Analogue toward Hydrazine-Assisted Room-Temperature 4-Nitrophenol Reduction,2014,2014-06-10,article,journal-article,81,6,2,56,en,True,False,True,2016-06-24,2023-12-13 05:58:27.578,2313644307,0,1,276,-0.003610108303249
2457,2313660338,10.1021/am5046235,Demonstration of Ultrarapid Interfacial Formation of 1D Fullerene Nanorods with Photovoltaic Properties,2014,2014-08-27,article,journal-article,64,5,2,61,en,True,True,True,2016-06-24,2023-12-14 19:37:05.638,2313660338,8,22,59382,-0.0002356426311182
2458,2313670754,10.1021/am3013906,Electric Bistability Induced by Incorporating Self-Assembled Monolayers/aggregated Clusters of Azobenzene Derivatives in Pentacene-Based Thin-Film Transistors,2012,2012-09-26,article,journal-article,43,3,2,41,en,True,False,True,2016-06-24,2023-12-12 05:21:01.137,2313670754,1,2,1162,-0.0008583690987124
2459,2313679529,10.1021/am503244w,TiO<sub>2</sub> Nanoparticles-Functionalized N-Doped Graphene with Superior Interfacial Contact and Enhanced Charge Separation for Photocatalytic Hydrogen Generation,2014,2014-08-12,article,journal-article,148,6,2,72,en,True,True,True,2016-06-24,2023-12-16 00:57:48.582,2313679529,16,30,11866,-0.0011752854264607
2460,2313687075,10.1021/am506645h,Carbon Nitride Nanosheet-Supported Porphyrin: A New Biomimetic Catalyst for Highly Efficient Bioanalysis,2014,2014-12-22,article,journal-article,57,5,2,51,en,True,True,True,2016-06-24,2023-12-14 05:26:45.516,2313687075,0,6,842,-0.0070754716981132
2461,2313700123,10.1021/am502639n,Synergistically Enhanced Stability of Highly Flexible Silver Nanowire/Carbon Nanotube Hybrid Transparent Electrodes by Plasmonic Welding,2014,2014-07-07,article,journal-article,84,5,2,39,en,True,True,True,2016-06-24,2023-12-18 04:08:20.571,2313700123,0,1,3385,-0.0002953337271116
